Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality,Dive Site Name,Dive Site ID,Distance from Obstruction
6900.0,OBSTRUCTION,Obstruction - Visible at high water,30.429364,-86.135217,Low,Miss Louise,21632,17.52
6902.0,OBSTRUCTION,Obstruction - Visible at high water,30.393806,-86.11855600000001,High,Miss Louise,21632,18.12
6904.0,OBSTRUCTION,Obstruction - Submerged,30.395475,-86.13910600000001,Low,Miss Louise,21632,16.91
6914.0,OBSTRUCTION,Obstruction - Visible at high water,30.069092,-85.624925,Low,E. E. Simpson Tug,21618,1.07
7229.0,OBSTRUCTION,Obstruction - Submerged,30.275181,-85.834867,High,St. Andrews State Park Jetties - Kiddie Pool,22626,12.10
7230.0,OBSTRUCTION,Obstruction - Submerged,30.252114,-85.82799399999998,High,St. Andrews State Park Jetties - Kiddie Pool,22626,10.53
7231.0,OBSTRUCTION,Obstruction - Submerged,30.232817,-85.828992,High,St. Andrews State Park Jetties - Kiddie Pool,22626,9.47
6918.0,OBSTRUCTION,Obstruction - Submerged,30.342281,-87.151217,Med,"Pensacola Beach, Fl",23678,0.68
6919.0,OBSTRUCTION,Obstruction - Submerged,30.139922,-85.627147,Low,Life Boats,21621,4.79
6920.0,OBSTRUCTION,Obstruction - Submerged,30.151033,-85.660483,High,Life Boats,21621,3.41
6921.0,OBSTRUCTION,Obstruction - Submerged,30.153811,-85.65687199999998,High,Life Boats,21621,3.70
6923.0,OBSTRUCTION,Obstruction - Submerged,30.145756,-85.63020300000002,Low,Life Boats,21621,4.76
6952.0,OBSTRUCTION,Obstruction - Submerged,30.114008,-87.54619699999998,High,Alabama Point Jetties,22393,11.05
6960.0,OBSTRUCTION,Obstruction - Submerged,30.386864000000006,-86.7569,Low,Navarre Beach Fishing Pier,22392,6.40
6961.0,OBSTRUCTION,Obstruction - Visible at high water,29.858544,-84.163219,Low,Wakulla Reef,22941,8.88
6962.0,OBSTRUCTION,Obstruction - Submerged,30.272144,-87.558314,Low,Alabama Point Jetties,22393,0.11
7061.0,OBSTRUCTION,Obstruction - Visible at high water,30.2002,-89.050033,Low,,,
7065.0,OBSTRUCTION,Obstruction - Submerged,30.175258000000003,-87.684872,High,The Whiskey Wreck,22688,4.78
7066.0,OBSTRUCTION,Obstruction - Submerged,30.169119,-87.675539,High,The Whiskey Wreck,22688,5.32
7074.0,OBSTRUCTION,Obstruction - Submerged,30.290478000000004,-87.221358,High,Three Coal Barges,21656,0.03
7077.0,OBSTRUCTION,Obstruction - Submerged,30.296453000000003,-87.216103,High,Three Coal Barges,21656,0.48
7078.0,OBSTRUCTION,Obstruction - Submerged,30.232269,-87.202353,High,Hattie G. McFarland Wreck,20594,2.85
2407.0,OBSTRUCTION,Obstruction - Submerged,30.336892,-87.826061,High,The Whiskey Wreck,22688,10.00
2030.0,OBSTRUCTION,Obstruction - Submerged,30.143636,-87.568022,High,Alabama Point Jetties,22393,9.00
2484.0,OBSTRUCTION,Obstruction - Submerged,30.00215,-84.15100000000002,Low,Cherokee Sinks,20581,17.21
1317.0,OBSTRUCTION,Obstruction - Visible at high water,30.407581,-86.732247,High,Cinco Bayou,23175,7.51
14113.0,OBSTRUCTION,Obstruction - Submerged,30.1616,-88.965744,High,,,
14114.0,OBSTRUCTION,Obstruction - Submerged,30.185883,-88.989133,High,,,
14115.0,OBSTRUCTION,Obstruction - Submerged,30.212933000000003,-88.991233,High,,,
14116.0,OBSTRUCTION,Obstruction - Submerged,30.146597,-88.95536700000002,High,,,
12460.0,OBSTRUCTION,Obstruction - Submerged,30.391944,-87.23527800000002,Low,Rhoda,23311,4.77
14117.0,OBSTRUCTION,Obstruction - Submerged,30.139517,-88.945761,High,,,
14118.0,OBSTRUCTION,Obstruction - Submerged,30.140717,-88.951217,High,,,
14124.0,OBSTRUCTION,Obstruction - Submerged,29.085333,-89.004164,Low,,,
14132.0,OBSTRUCTION,Obstruction - Submerged,29.216667,-88.998333,Low,,,
14133.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),29.220556,-88.9975,Low,,,
12466.0,OBSTRUCTION,Obstruction - Submerged,30.287333,-87.281,High,Catherine Wreck,20597,1.92
12501.0,OBSTRUCTION,Obstruction - Submerged,30.338292,-87.303372,High,Ft. Pickens Jetties,24169,0.67
12502.0,OBSTRUCTION,Obstruction - Submerged,30.396389000000006,-87.23525,High,Rhoda,23311,5.07
12503.0,OBSTRUCTION,Obstruction - Submerged,30.398056,-87.237278,Med,Rhoda,23311,5.19
12577.0,OBSTRUCTION,Obstruction - Visible at high water,30.3402,-88.560683,Low,,,
12580.0,OBSTRUCTION,Obstruction - Submerged,30.331111,-88.563333,Low,,,
12583.0,OBSTRUCTION,Obstruction - Visible at high water,30.322222,-88.546389,High,,,
12587.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.311806,-88.549667,Low,,,
12593.0,OBSTRUCTION,Obstruction - Visible at high water,30.218236,-88.50097199999998,High,,,
12594.0,OBSTRUCTION,Obstruction - Submerged,30.372069,-88.5625,Low,,,
12597.0,OBSTRUCTION,Obstruction - Submerged,30.328533,-88.516681,Low,,,
12598.0,OBSTRUCTION,Obstruction - Submerged,30.323533,-88.513625,Low,,,
12599.0,OBSTRUCTION,Obstruction - Submerged,30.322422,-88.520847,Low,,,
12601.0,OBSTRUCTION,Obstruction - Submerged,30.316728,-88.518486,Low,,,
12602.0,OBSTRUCTION,Obstruction - Submerged,30.300478,-88.525847,Low,,,
12604.0,OBSTRUCTION,Obstruction - Submerged,30.280778,-88.518917,Low,,,
12609.0,OBSTRUCTION,Obstruction - Submerged,30.2137,-88.499178,Poor,,,
13332.0,OBSTRUCTION,Obstruction - Submerged,30.217897,-88.035864,High,The Whiskey Wreck,22688,20.25
13357.0,OBSTRUCTION,Obstruction - Submerged,29.179972,-88.764944,Med,,,
13358.0,OBSTRUCTION,Obstruction - Submerged,29.092361,-88.721389,Med,,,
13359.0,OBSTRUCTION,Obstruction - Submerged,29.0795,-88.743889,Med,,,
13363.0,OBSTRUCTION,Obstruction - Submerged,30.128333,-88.87,Med,,,
13364.0,OBSTRUCTION,Obstruction - Submerged,30.13,-88.806667,Med,,,
13365.0,OBSTRUCTION,Obstruction - Submerged,30.135,-88.7,Med,,,
13366.0,OBSTRUCTION,Obstruction - Submerged,30.135,-88.7,Med,,,
13367.0,OBSTRUCTION,Obstruction - Submerged,30.128333,-88.63166700000002,Med,,,
13368.0,OBSTRUCTION,Obstruction - Submerged,30.128333,-88.549444,Med,,,
13369.0,OBSTRUCTION,Obstruction - Submerged,30.115,-88.22166700000002,Med,,,
13370.0,OBSTRUCTION,Obstruction - Submerged,30.091667,-88.11833299999998,Med,,,
13386.0,OBSTRUCTION,Obstruction - Submerged,29.270694,-88.56405600000002,Med,,,
13387.0,OBSTRUCTION,Obstruction - Submerged,28.8655,-89.644083,Med,,,
13388.0,OBSTRUCTION,Obstruction - Submerged,29.663333,-88.656667,Med,,,
13389.0,OBSTRUCTION,Obstruction - Submerged,30.710528000000004,-88.038639,Med,,,
13390.0,OBSTRUCTION,Obstruction - Submerged,30.469056,-87.99875,Med,The Whiskey Wreck,22688,23.76
13391.0,OBSTRUCTION,Obstruction - Submerged,30.111667,-88.031667,Med,The Whiskey Wreck,22688,21.92
13392.0,OBSTRUCTION,Obstruction - Submerged,30.051667,-88.41833299999998,Med,,,
13393.0,OBSTRUCTION,Obstruction - Submerged,30.516667,-87.93333299999998,Med,The Whiskey Wreck,22688,23.51
13398.0,OBSTRUCTION,Obstruction - Submerged,30.347694,-89.087536,High,,,
13399.0,OBSTRUCTION,,30.35,-89.083333,Low,,,
13962.0,OBSTRUCTION,Obstruction - Submerged,27.929111,-82.42868100000003,High,Florida Aquarium: Dive with Sharks,24256,1.45
13963.0,OBSTRUCTION,Obstruction - Submerged,27.930525,-82.429147,High,Florida Aquarium: Dive with Sharks,24256,1.36
13964.0,OBSTRUCTION,Obstruction - Submerged,27.929686,-82.42913100000001,High,Florida Aquarium: Dive with Sharks,24256,1.40
13965.0,OBSTRUCTION,Obstruction - Submerged,27.925456,-82.44736400000002,High,Florida Aquarium: Dive with Sharks,24256,1.30
13968.0,OBSTRUCTION,Obstruction - Submerged,27.791553000000004,-82.503739,High,Florida Aquarium: Dive with Sharks,24256,11.14
13969.0,OBSTRUCTION,Obstruction - Submerged,27.723686,-82.534286,High,Florida Aquarium: Dive with Sharks,24256,16.18
13970.0,OBSTRUCTION,Obstruction - Submerged,27.595675,-82.927269,High,St. Pete Beach Reef,21595,6.86
12344.0,OBSTRUCTION,Obstruction - Submerged,30.665,-88.031667,Med,,,
12348.0,OBSTRUCTION,Obstruction - Submerged,30.297425,-88.09,Low,The Whiskey Wreck,22688,23.69
12349.0,OBSTRUCTION,Obstruction - Submerged,30.298333000000003,-88.08833299999998,Low,The Whiskey Wreck,22688,23.60
13971.0,OBSTRUCTION,Obstruction - Submerged,27.800481,-82.40700600000002,High,Florida Aquarium: Dive with Sharks,24256,10.20
13972.0,OBSTRUCTION,Obstruction - Submerged,27.799419,-82.414381,High,Florida Aquarium: Dive with Sharks,24256,10.18
13973.0,OBSTRUCTION,Obstruction - Submerged,27.919025,-82.425678,High,Florida Aquarium: Dive with Sharks,24256,2.11
12356.0,OBSTRUCTION,Obstruction - Submerged,30.269244,-88.181128,Low,,,
12359.0,OBSTRUCTION,Obstruction - Submerged,30.259306,-88.00541700000002,High,The Whiskey Wreck,22688,18.38
12360.0,OBSTRUCTION,Obstruction - Submerged,30.236528000000003,-88.012575,Low,The Whiskey Wreck,22688,18.79
12384.0,OBSTRUCTION,Obstruction - Submerged,30.523806,-88.035,Low,,,
10271.0,OBSTRUCTION,Obstruction - Submerged,27.551417,-82.738444,Low,Spanish Rocks,23061,3.44
10278.0,OBSTRUCTION,Obstruction - Submerged,27.707472,-82.685278,Low,St. Pete Beach Reef,21595,11.05
10284.0,OBSTRUCTION,Obstruction - Submerged,27.831067,-82.566889,High,Florida Aquarium: Dive with Sharks,24256,10.79
10285.0,OBSTRUCTION,Obstruction - Submerged,27.817581,-82.573064,High,Florida Aquarium: Dive with Sharks,24256,11.73
10286.0,OBSTRUCTION,Obstruction - Submerged,27.789217,-82.566158,High,Florida Aquarium: Dive with Sharks,24256,13.01
10316.0,OBSTRUCTION,Obstruction - Submerged,27.627528,-82.665889,High,Spanish Rocks,23061,9.14
10317.0,OBSTRUCTION,Obstruction - Submerged,27.626556,-82.67061700000002,High,Spanish Rocks,23061,8.98
10318.0,OBSTRUCTION,Obstruction - Submerged,27.607944,-82.671472,High,Spanish Rocks,23061,7.76
10319.0,OBSTRUCTION,Obstruction - Submerged,27.604642,-82.671447,High,Spanish Rocks,23061,7.55
10320.0,OBSTRUCTION,Obstruction - Submerged,27.611056,-82.676167,High,Spanish Rocks,23061,7.85
10321.0,OBSTRUCTION,Obstruction - Submerged,27.605819,-82.701892,High,Spanish Rocks,23061,7.10
10322.0,OBSTRUCTION,Obstruction - Submerged,27.611167,-82.709556,,Spanish Rocks,23061,7.41
10287.0,OBSTRUCTION,Obstruction - Submerged,27.787389,-82.554889,High,Florida Aquarium: Dive with Sharks,24256,12.74
10289.0,OBSTRUCTION,Obstruction - Submerged,27.8314,-82.568861,High,Florida Aquarium: Dive with Sharks,24256,10.85
10290.0,OBSTRUCTION,Obstruction - Submerged,27.862992,-82.552564,High,Florida Aquarium: Dive with Sharks,24256,8.63
10291.0,OBSTRUCTION,Obstruction - Submerged,27.781036,-82.503644,High,Florida Aquarium: Dive with Sharks,24256,11.83
10292.0,OBSTRUCTION,Obstruction - Submerged,27.765028000000004,-82.53133299999998,High,Florida Aquarium: Dive with Sharks,24256,13.45
10293.0,OBSTRUCTION,Obstruction - Submerged,27.773919,-82.528789,High,Florida Aquarium: Dive with Sharks,24256,12.83
10294.0,OBSTRUCTION,Obstruction - Submerged,27.774239,-82.528594,High,Florida Aquarium: Dive with Sharks,24256,12.80
10295.0,OBSTRUCTION,Obstruction - Submerged,27.772361,-82.51791700000003,High,Florida Aquarium: Dive with Sharks,24256,12.68
10296.0,OBSTRUCTION,Obstruction - Submerged,27.768483000000003,-82.522522,High,Florida Aquarium: Dive with Sharks,24256,13.03
10297.0,OBSTRUCTION,Obstruction - Submerged,27.700211,-82.549903,High,Spanish Rocks,23061,17.09
10298.0,OBSTRUCTION,Obstruction - Submerged,27.702711,-82.547686,High,Spanish Rocks,23061,17.31
10299.0,OBSTRUCTION,Obstruction - Submerged,27.710331,-82.543508,High,Florida Aquarium: Dive with Sharks,24256,17.24
10300.0,OBSTRUCTION,Obstruction - Submerged,27.724375,-82.53256400000002,High,Florida Aquarium: Dive with Sharks,24256,16.10
10301.0,OBSTRUCTION,Obstruction - Submerged,27.723675,-82.53429200000002,High,Florida Aquarium: Dive with Sharks,24256,16.18
10302.0,OBSTRUCTION,Obstruction - Submerged,27.742353,-82.532303,High,Florida Aquarium: Dive with Sharks,24256,14.93
10303.0,OBSTRUCTION,Obstruction - Submerged,27.698533,-82.560292,High,Spanish Rocks,23061,16.61
10304.0,OBSTRUCTION,Obstruction - Submerged,27.652025,-82.591317,High,Spanish Rocks,23061,12.90
10305.0,OBSTRUCTION,Obstruction - Submerged,27.653217,-82.589881,High,Spanish Rocks,23061,13.02
10306.0,OBSTRUCTION,Obstruction - Submerged,27.708303000000004,-82.60885,High,Spanish Rocks,23061,15.66
10307.0,OBSTRUCTION,Obstruction - Submerged,27.657558,-82.603436,High,Spanish Rocks,23061,12.78
10308.0,OBSTRUCTION,Obstruction - Submerged,27.626706,-82.63808900000002,High,Spanish Rocks,23061,9.84
10309.0,OBSTRUCTION,Obstruction - Submerged,27.628281,-82.64196899999997,High,Spanish Rocks,23061,9.81
10310.0,OBSTRUCTION,Obstruction - Submerged,27.615772,-82.643011,High,Spanish Rocks,23061,9.04
10311.0,OBSTRUCTION,Obstruction - Submerged,27.625592,-82.633794,High,Spanish Rocks,23061,9.91
10312.0,OBSTRUCTION,Obstruction - Submerged,27.625331,-82.632497,High,Spanish Rocks,23061,9.94
10313.0,OBSTRUCTION,Obstruction - Submerged,27.618111,-82.657167,High,Spanish Rocks,23061,8.76
10314.0,OBSTRUCTION,Obstruction - Submerged,27.619872,-82.659389,High,Spanish Rocks,23061,8.81
10315.0,OBSTRUCTION,Obstruction - Submerged,27.621639,-82.665,High,Spanish Rocks,23061,8.78
10039.0,OBSTRUCTION,Obstruction - Submerged,27.606083,-82.975528,High,Mastodon Table Top,23411,7.28
10052.0,OBSTRUCTION,Obstruction - Submerged,27.606944,-82.8183,High,St. Pete Beach Reef,21595,5.53
10053.0,OBSTRUCTION,Obstruction - Submerged,27.605389,-82.82115,High,St. Pete Beach Reef,21595,5.54
10056.0,OBSTRUCTION,Obstruction - Submerged,27.739528000000004,-82.611694,High,St. Pete Beach Reef,21595,15.95
10058.0,OBSTRUCTION,Obstruction - Submerged,27.800236,-82.45495799999998,High,Florida Aquarium: Dive with Sharks,24256,9.97
10059.0,OBSTRUCTION,Obstruction - Submerged,27.805944,-82.455444,High,Florida Aquarium: Dive with Sharks,24256,9.58
10060.0,OBSTRUCTION,Obstruction - Submerged,27.807519,-82.476575,High,Florida Aquarium: Dive with Sharks,24256,9.64
10062.0,OBSTRUCTION,Obstruction - Submerged,27.869528000000006,-82.440528,High,Florida Aquarium: Dive with Sharks,24256,5.17
10063.0,OBSTRUCTION,Obstruction - Submerged,27.8795,-82.439361,High,Florida Aquarium: Dive with Sharks,24256,4.49
10065.0,OBSTRUCTION,Obstruction - Submerged,27.788417,-82.591389,High,Florida Aquarium: Dive with Sharks,24256,13.99
10066.0,OBSTRUCTION,Obstruction - Submerged,27.836311,-82.566569,High,Florida Aquarium: Dive with Sharks,24256,10.51
10102.0,OBSTRUCTION,Obstruction - Submerged,27.964108000000003,-82.678264,Low,Dunedin Reef,19443,9.07
10103.0,OBSTRUCTION,Obstruction - Submerged,27.955222,-82.70666700000002,High,G Marker,20526,7.74
10106.0,OBSTRUCTION,Obstruction - Submerged,27.94,-82.538333,Poor,Florida Aquarium: Dive with Sharks,24256,5.69
10112.0,OBSTRUCTION,Obstruction - Submerged,27.801481,-82.57245,High,Florida Aquarium: Dive with Sharks,24256,12.56
10114.0,OBSTRUCTION,Obstruction - Submerged,27.808489,-82.4529,High,Florida Aquarium: Dive with Sharks,24256,9.39
10116.0,OBSTRUCTION,Rock - Covered at low water,27.8725,-82.458472,Low,Florida Aquarium: Dive with Sharks,24256,5.02
10117.0,OBSTRUCTION,Obstruction - Submerged,27.887178,-82.47825,Low,Florida Aquarium: Dive with Sharks,24256,4.43
10122.0,OBSTRUCTION,Obstruction - Submerged,27.794444,-82.421667,Poor,Florida Aquarium: Dive with Sharks,24256,10.45
10126.0,OBSTRUCTION,Obstruction - Submerged,27.756028000000004,-82.47156700000002,High,Florida Aquarium: Dive with Sharks,24256,13.10
10128.0,OBSTRUCTION,Obstruction - Submerged,27.742778,-82.48472199999998,Poor,Florida Aquarium: Dive with Sharks,24256,14.13
10134.0,OBSTRUCTION,Obstruction - Submerged,27.744444,-82.621528,Poor,St. Pete Beach Reef,21595,15.47
9434.0,OBSTRUCTION,Obstruction - Submerged,30.447678000000003,-86.42321700000002,High,Miss Louise,21632,5.25
10143.0,OBSTRUCTION,Obstruction - Submerged,27.505444,-82.554839,High,Betty Rose Wreck,20649,5.74
9832.0,OBSTRUCTION,Rock - Covered at low water,27.600669,-82.893108,High,St. Pete Beach Reef,21595,5.58
10186.0,OBSTRUCTION,Rock - Awash,27.942875,-82.45903100000002,High,Florida Aquarium: Dive with Sharks,24256,0.85
10193.0,OBSTRUCTION,Obstruction - Submerged,27.874167,-82.59277800000002,High,Florida Aquarium: Dive with Sharks,24256,10.23
3440.0,OBSTRUCTION,Obstruction - Submerged,30.2702,-88.213889,Low,,,
3441.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.266592,-88.21,Low,,,
3474.0,OBSTRUCTION,Obstruction - Submerged,29.905206,-84.429064,Low,Benjamin C. Cromwell Wreck,20652,13.41
3007.0,OBSTRUCTION,Obstruction - Submerged,29.604103,-84.953519,Low,Benjamin C. Cromwell Wreck,20652,24.31
3498.0,OBSTRUCTION,Obstruction - Submerged,30.294381,-87.75081899999998,Low,The Whiskey Wreck,22688,4.72
3499.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.296567,-87.74848100000001,High,The Whiskey Wreck,22688,4.74
3500.0,OBSTRUCTION,Obstruction - Submerged,30.294658,-87.748042,High,The Whiskey Wreck,22688,4.62
3501.0,OBSTRUCTION,Obstruction - Submerged,30.295756,-87.745,High,The Whiskey Wreck,22688,4.57
3502.0,OBSTRUCTION,Obstruction - Submerged,30.2952,-87.74305600000002,High,The Whiskey Wreck,22688,4.47
3503.0,OBSTRUCTION,Obstruction - Submerged,30.296047,-87.74220799999998,High,The Whiskey Wreck,22688,4.48
3504.0,OBSTRUCTION,Obstruction - Submerged,30.2852,-87.75331899999998,High,The Whiskey Wreck,22688,4.38
3505.0,OBSTRUCTION,Obstruction - Submerged,30.286597,-87.75193900000002,High,The Whiskey Wreck,22688,4.38
3506.0,OBSTRUCTION,Obstruction - Submerged,30.288256,-87.74998599999998,High,The Whiskey Wreck,22688,4.38
3507.0,OBSTRUCTION,Obstruction - Submerged,30.289922,-87.73915799999997,High,The Whiskey Wreck,22688,4.04
3508.0,OBSTRUCTION,Obstruction - Submerged,30.2805,-87.734158,Low,The Whiskey Wreck,22688,3.34
3509.0,OBSTRUCTION,Obstruction - Submerged,30.277722,-87.730556,High,The Whiskey Wreck,22688,3.06
3511.0,OBSTRUCTION,Obstruction - Submerged,30.307978,-88.138611,Med,,,
3512.0,OBSTRUCTION,Obstruction - Submerged,30.284694,-88.135361,Low,,,
3513.0,OBSTRUCTION,Obstruction - Submerged,30.288811,-88.12805300000002,Low,,,
3514.0,OBSTRUCTION,Obstruction - Visible at high water,30.294644,-88.125575,Low,,,
3515.0,OBSTRUCTION,Obstruction - Visible at high water,30.29355,-88.1214,Low,,,
3516.0,OBSTRUCTION,Obstruction - Visible at high water,30.266328,-88.126108,Low,,,
3517.0,OBSTRUCTION,Obstruction - Submerged,30.274644,-88.096664,Low,The Whiskey Wreck,22688,23.89
3519.0,OBSTRUCTION,Obstruction - Submerged,30.270494,-88.102775,Low,The Whiskey Wreck,22688,24.23
2714.0,OBSTRUCTION,Obstruction - Submerged,29.620486,-88.40750799999998,Low,,,
2715.0,OBSTRUCTION,Obstruction - Submerged,29.841872,-88.21333299999998,Low,,,
3543.0,OBSTRUCTION,Obstruction - Visible at high water,30.633522,-88.004994,Low,,,
3545.0,OBSTRUCTION,Obstruction - Submerged,30.565192,-88.070553,High,,,
3547.0,OBSTRUCTION,Obstruction - Submerged,30.538247,-88.02860600000002,Low,,,
3548.0,OBSTRUCTION,Obstruction - Submerged,30.536581,-88.059164,High,,,
3549.0,OBSTRUCTION,Obstruction - Visible at high water,30.528247,-88.030272,Low,,,
3550.0,OBSTRUCTION,Obstruction - Submerged,30.526858,-88.038328,Low,,,
3551.0,OBSTRUCTION,Obstruction - Submerged,30.568803000000006,-88.02999399999999,Low,,,
3553.0,OBSTRUCTION,Obstruction - Submerged,30.506875,-88.018781,Low,,,
3554.0,OBSTRUCTION,Obstruction - Visible at high water,30.487417,-88.026661,Low,,,
3555.0,OBSTRUCTION,Obstruction - Submerged,30.505194,-88.082775,Low,,,
3557.0,OBSTRUCTION,Obstruction - Visible at high water,30.452417,-88.104997,High,,,
3558.0,OBSTRUCTION,Obstruction - Submerged,30.451861,-88.093053,Low,,,
3559.0,OBSTRUCTION,Obstruction - Visible at high water,30.436028000000004,-88.060275,Low,,,
3560.0,OBSTRUCTION,Obstruction - Submerged,30.446861,-88.059997,Low,,,
3561.0,OBSTRUCTION,Obstruction - Visible at high water,30.418808,-88.061386,Low,The Whiskey Wreck,22688,24.83
3562.0,OBSTRUCTION,Obstruction - Visible at high water,30.416308,-88.071942,Low,,,
3563.0,OBSTRUCTION,Obstruction - Visible at high water,30.411308,-88.05833100000002,Low,The Whiskey Wreck,22688,24.42
3564.0,OBSTRUCTION,Obstruction - Visible at high water,30.387419,-88.07333100000002,Low,The Whiskey Wreck,22688,24.50
3566.0,OBSTRUCTION,Obstruction - Submerged,30.3527,-88.099997,Low,,,
3567.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.626578,-87.93360600000003,High,,,
3568.0,OBSTRUCTION,Obstruction - Visible at high water,30.621858000000003,-87.92665799999997,High,,,
3497.0,OBSTRUCTION,Obstruction - Submerged,30.297422,-87.750833,High,The Whiskey Wreck,22688,4.88
3054.0,OBSTRUCTION,Obstruction - Submerged,29.298839,-84.613228,Low,Gilmer Dredge Wreck,20538,7.95
3055.0,OBSTRUCTION,Obstruction - Submerged,29.899261,-85.463225,High,Mexico Beach,22839,4.31
3521.0,OBSTRUCTION,Obstruction - Submerged,30.256606,-88.10471899999997,High,The Whiskey Wreck,22688,24.29
3522.0,OBSTRUCTION,Obstruction - Submerged,30.252425,-88.08055300000002,Low,The Whiskey Wreck,22688,22.84
3523.0,OBSTRUCTION,Obstruction - Submerged,30.253814,-88.052219,Low,The Whiskey Wreck,22688,21.16
3525.0,OBSTRUCTION,Obstruction - Visible at high water,30.339922,-88.107511,Low,,,
3527.0,OBSTRUCTION,Obstruction - Visible at high water,30.324089,-88.110553,Low,,,
3528.0,OBSTRUCTION,Obstruction - Visible at high water,30.3227,-88.10221899999998,Low,The Whiskey Wreck,22688,24.73
3535.0,OBSTRUCTION,Obstruction - Submerged,30.252361,-88.04119399999998,High,The Whiskey Wreck,22688,20.50
3537.0,OBSTRUCTION,Obstruction - Visible at high water,30.234092,-88.000828,High,The Whiskey Wreck,22688,18.09
3540.0,OBSTRUCTION,Obstruction - Submerged,30.679356,-88.009997,Low,,,
3541.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.646022,-88.013328,Low,,,
3542.0,OBSTRUCTION,Obstruction - Submerged,30.614631,-88.03107800000002,High,,,
3569.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.626022,-87.92665799999997,High,,,
3571.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.602692,-87.91749200000002,Low,,,
3574.0,OBSTRUCTION,Obstruction - Visible at high water,30.535469,-87.916103,Low,The Whiskey Wreck,22688,24.00
3575.0,OBSTRUCTION,Obstruction - Visible at high water,30.526581,-87.915269,Low,The Whiskey Wreck,22688,23.46
3576.0,OBSTRUCTION,Obstruction - Submerged,30.520192,-87.919158,Low,The Whiskey Wreck,22688,23.22
3577.0,OBSTRUCTION,Obstruction - Submerged,30.49325,-87.936936,Low,The Whiskey Wreck,22688,22.37
3579.0,OBSTRUCTION,Obstruction - Submerged,30.451861,-87.928325,Low,The Whiskey Wreck,22688,19.89
3581.0,OBSTRUCTION,Obstruction - Visible at high water,30.379364,-87.84693299999998,Low,The Whiskey Wreck,22688,12.92
3583.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.393253,-87.824989,Low,The Whiskey Wreck,22688,12.82
3585.0,OBSTRUCTION,Obstruction - Visible at high water,30.745186,-88.04918599999998,Low,,,
3587.0,OBSTRUCTION,Obstruction - Visible at high water,30.692133,-88.033886,Low,,,
3588.0,OBSTRUCTION,Obstruction - Submerged,30.667967,-88.033608,Low,,,
3590.0,OBSTRUCTION,Obstruction - Covers/uncovers (awash),30.644633,-88.04360799999998,High,,,
3591.0,OBSTRUCTION,Obstruction - Submerged,30.657411,-88.024164,Low,,,
2805.0,OBSTRUCTION,Obstruction - Submerged,30.0502,-88.71668299999997,Low,,,
2806.0,OBSTRUCTION,Obstruction - Submerged,29.998533,-88.70335,Low,,,
2550.0,OBSTRUCTION,,29.913819,-84.21600000000002,Low,Wakulla Reef,22941,13.84
2560.0,OBSTRUCTION,Obstruction - Submerged,28.773592,-82.791492,Low,Chassahowitzka Sink,20586,5.98
3134.0,OBSTRUCTION,Obstruction - Submerged,30.150386,-85.63606899999998,High,Life Boats,21621,4.58
3135.0,OBSTRUCTION,Obstruction - Submerged,30.120417,-85.729175,High,St Andrews State Park Jetties 2,23848,0.27
3136.0,OBSTRUCTION,Obstruction - Submerged,30.122169,-85.7307,High,St Andrews State Park Jetties 2,23848,0.12
3137.0,OBSTRUCTION,Obstruction - Submerged,30.125581,-85.72931899999998,High,St. Andrews State Park Jetties - Kiddie Pool,22626,0.24
3138.0,OBSTRUCTION,Obstruction - Visible at high water,30.096397,-85.653075,High,Life Boats,21621,3.37
3140.0,OBSTRUCTION,Obstruction - Submerged,30.083536,-85.649925,Low,E. E. Simpson Tug,21618,2.66
3142.0,OBSTRUCTION,Obstruction - Visible at high water,30.076358000000006,-85.62324699999998,High,E. E. Simpson Tug,21618,1.56
3143.0,OBSTRUCTION,Obstruction - Submerged,30.09065,-85.64702199999998,Low,E. E. Simpson Tug,21618,2.97
3144.0,OBSTRUCTION,Obstruction - Submerged,30.134925,-85.724372,High,St. Andrews State Park Jetties - Kiddie Pool,22626,0.91
3145.0,OBSTRUCTION,Obstruction - Submerged,30.140458,-85.73413599999998,High,St. Andrews State Park Jetties - Kiddie Pool,22626,1.15
3147.0,OBSTRUCTION,Obstruction - Submerged,30.067703,-85.62895300000002,Low,E. E. Simpson Tug,21618,1.06
3148.0,OBSTRUCTION,Obstruction - Visible at high water,30.140936,-85.627753,High,Life Boats,21621,4.78
3149.0,OBSTRUCTION,Obstruction - Visible at high water,30.18285,-85.750914,High,St. Andrews State Park Jetties - Kiddie Pool,22626,4.21
3150.0,OBSTRUCTION,Obstruction - Visible at high water,30.129308,-85.724525,High,St. Andrews State Park Jetties - Kiddie Pool,22626,0.62
